capacity_bytes,date,failure,gray_n,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
4000787030016,2018-04-19,0,-1,ST4000DM000,Z3015BS6,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,74.0,26.0,100.0,0.0,100.0,1.0,94.0,13196.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,181480760.0,,,,,,,,,,,,,,,,,,,,,,,100.0,35687.0,100.0,28283868706.0,100.0,216629885243.0,,,,,,,,,,,,,,,91.0,0.0,100.0,10.0,100.0,0.0,75.0,38328888.0,,,60.0,35742.0
12000138625024,2018-04-19,0,106,ST12000NM0007,ZCH07DK0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,37.0,100.0,1223.0,24.0,24.0,84.0,234555304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,234555304.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,3878.0,100.0,33963721920.0,100.0,39513094784.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,87.0,522071943.0,,,96.0,4314.0
8001563222016,2018-03-10,0,-1,ST8000DM002,ZA12QFFR,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,97.0,7134.0,100.0,1.0,97.0,7212.0,42.0,42.0,1.0,53169936.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,53169936.0,,,,,,,,,,,,,,,,,,,,,,,100.0,12512.0,100.0,46371219864.0,100.0,78811567158.0,,,,,,,,,,,,,,,98.0,0.0,100.0,1.0,100.0,0.0,95.0,2929851950.0,,,86.0,12634.0
8001563222016,2018-03-10,0,-1,ST8000DM002,ZA10XG6N,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,90.0,21915.0,100.0,0.0,97.0,7236.0,29.0,29.0,1.0,149504016.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,149504016.0,,,,,,,,,,,,,,,,,,,,,,,100.0,15037.0,100.0,52717346584.0,100.0,70786516362.0,,,,,,,,,,,,,,,95.0,0.0,100.0,3.0,100.0,0.0,96.0,3612375245.0,,,83.0,15049.0
8001563222016,2018-03-10,0,-1,ST8000NM0055,ZA14WY12,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,99.0,3984.0,100.0,55.0,100.0,1218.0,30.0,30.0,82.0,175729696.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,175729696.0,,,,,,,,,,,,,,,,,,,,,,,100.0,5863.0,100.0,23775226064.0,100.0,29544380108.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,93.0,1945917357.0,,,94.0,5890.0
4000787030016,2018-03-10,0,-1,HGST HMS5C4040BLE640,PL2331LAH461ZJ,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,100.0,3.0,176.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,100.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,98.0,16956.0
8001563222016,2018-03-10,0,-1,ST8000DM002,ZA12Q5XM,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,73.0,55520.0,100.0,0.0,97.0,7997.0,32.0,32.0,1.0,128177384.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,128177384.0,,,,,,,,,,,,,,,,,,,,,,,100.0,12632.0,100.0,46159916696.0,100.0,76681433596.0,,,,,,,,,,,,,,,94.0,0.0,100.0,3.0,100.0,0.0,95.0,3188399820.0,,,86.0,12636.0
4000787030016,2018-03-10,0,-1,ST4000DM000,Z300JBG6,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,11.0,76.0,24.0,100.0,0.0,100.0,3.0,89.0,22060.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,215411112.0,,,,,,,,,,,,,,,,,,,,,,,100.0,39328.0,100.0,30176951798.0,100.0,164130009830.0,,,,,,,,,,,,,,,91.0,0.0,100.0,11.0,100.0,0.0,84.0,271243099.0,,,56.0,39409.0
8001563222016,2018-03-10,0,-1,ST8000NM0055,ZA16ZENM,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,95.0,10211.0,100.0,13.0,98.0,5980.0,31.0,31.0,81.0,119229544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,119229544.0,,,,,,,,,,,,,,,,,,,,,,,100.0,7527.0,100.0,35343865608.0,100.0,54008346226.0,,,,,,,,,,,,,,,95.0,0.0,100.0,4.0,100.0,0.0,92.0,1742755674.0,,,92.0,7547.0
8001563222016,2018-03-10,0,-1,ST8000NM0055,ZA18153M,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,98.0,4062.0,100.0,24.0,100.0,1044.0,37.0,37.0,78.0,68182432.0,,,100.0,0.0,100.0,0.0,200.0,0.0,78.0,68182432.0,,,,,,,,,,,,,,,,,,,,,,,100.0,5274.0,100.0,24224757080.0,100.0,28857009688.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,92.0,1615713461.0,,,94.0,5288.0
4000787030016,2018-03-10,0,-1,ST4000DM000,Z302F279,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,74.0,53450.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,112.0,44198832.0,,,,,,,,,,,,,,,,,,,,,,,100.0,26860.0,100.0,53427826576.0,100.0,85857737952.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,84.0,271920870.0,,,70.0,27046.0
4000787030016,2018-03-10,0,-1,ST4000DM000,Z304L8HJ,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,95.0,11088.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,120.0,239146584.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20020.0,100.0,39544831664.0,100.0,97115225447.0,,,,,,,,,,,,,,,92.0,0.0,100.0,10.0,100.0,0.0,89.0,930191028.0,,,77.0,20187.0
4000787030016,2018-03-04,0,-1,ST4000DM000,Z305GD5B,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,99.0,3300.0,30.0,30.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,131907536.0,,,,,,,,,,,,,,,,,,,,,,,100.0,17892.0,100.0,41137766992.0,100.0,87196266206.0,,,,,,,,,,,,,,,92.0,0.0,100.0,8.0,100.0,0.0,89.0,924002296.0,,,80.0,17914.0
8001563222016,2018-03-04,0,-1,ST8000NM0055,ZA180XX1,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,99.0,2652.0,100.0,1.0,99.0,2730.0,33.0,33.0,83.0,197318168.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,197318168.0,,,,,,,,,,,,,,,,,,,,,,,100.0,4650.0,100.0,27872091240.0,100.0,40618250550.0,,,,,,,,,,,,,,,95.0,0.0,100.0,4.0,100.0,0.0,90.0,916007135.0,,,95.0,4660.0
4000787030016,2018-03-04,0,-1,HGST HMS5C4040ALE640,PL1331LAGRRZHH,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,296.0,100.0,296.0,206.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,108.0,100.0,430.0,100.0,8.0,100.0,0.0,100.0,0.0,117.0,40.0,96.0,32696.0
12000138625024,2018-03-04,0,-1,ST12000NM0007,ZCH076VS,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,4.0,100.0,1140.0,31.0,31.0,70.0,9636456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,70.0,9636456.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1406.0,100.0,13683980640.0,100.0,19040546742.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,83.0,201098146.0,,,98.0,1948.0
4000787030016,2018-03-04,0,-1,ST4000DM000,Z305B6KS,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,96.0,8386.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,193028592.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18634.0,100.0,40818567528.0,100.0,66833978992.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,89.0,888227912.0,,,79.0,18721.0
8001563222016,2018-03-04,0,-1,ST8000DM002,ZA12Q624,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,58.0,84559.0,100.0,4.0,99.0,3420.0,36.0,36.0,1.0,173076624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,173076624.0,,,,,,,,,,,,,,,,,,,,,,,100.0,13894.0,100.0,46267057440.0,100.0,71478551937.0,,,,,,,,,,,,,,,91.0,0.0,100.0,5.0,100.0,0.0,96.0,3937851071.0,,,85.0,13950.0
500107862016,2018-03-04,0,-1,TOSHIBA MQ01ABF050,17OYTGKNT,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,8591.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,95.0,2043.0,100.0,0.0,100.0,0.0,,,100.0,263.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1982.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,2072.0
8001563222016,2018-03-04,0,-1,ST8000NM0055,ZA180TWS,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,58.0,42.0,97.0,6886.0,100.0,7.0,99.0,2854.0,42.0,42.0,84.0,229395888.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,229395888.0,,,,,,,,,,,,,,,,,,,,,,,100.0,4937.0,100.0,28198604608.0,100.0,37975261324.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,90.0,1060240116.0,,,95.0,4972.0
12000138625024,2018-03-04,0,-1,ST12000NM0007,ZCH07D3N,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,11.0,100.0,1225.0,21.0,21.0,84.0,230120248.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,230120248.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2759.0,100.0,29374632160.0,100.0,30669994422.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,86.0,393998081.0,,,97.0,3211.0
8001563222016,2018-03-04,0,-1,ST8000NM0055,ZA18BN92,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,95.0,11107.0,100.0,5.0,99.0,2567.0,41.0,41.0,81.0,112770544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,112770544.0,,,,,,,,,,,,,,,,,,,,,,,100.0,4352.0,100.0,26772692136.0,100.0,37877779994.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,90.0,917023293.0,,,96.0,4377.0
4000787030016,2018-03-28,0,-1,ST4000DM000,S301NXPM,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,35.0,130790.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,118447792.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19613.0,100.0,27846585440.0,100.0,100459738498.0,,,,,,,,,,,,,,,93.0,0.0,100.0,15.0,100.0,0.0,88.0,701507948.0,,,77.0,20439.0
4000787030016,2018-03-28,0,-1,HGST HMS5C4040BLE640,PL1331LAHD3DLH,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,124.0,100.0,124.0,253.0,21.0,,,100.0,12.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,103.0,100.0,0.0,100.0,4.0,100.0,12.0,100.0,0.0,111.0,43.0,99.0,12324.0
4000787030016,2018-03-28,0,-1,ST4000DM000,Z3056RJQ,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,84.0,32305.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,215288112.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19769.0,100.0,40925630320.0,100.0,71411876513.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,90.0,940830218.0,,,78.0,20017.0
8001563222016,2018-03-28,0,-1,ST8000DM002,ZA10B31G,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,38.0,100.0,175.0,26.0,26.0,1.0,170837848.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,170837848.0,,,,,,,,,,,,,,,,,,,,,,,100.0,15351.0,100.0,55420580600.0,100.0,77915657108.0,,,,,,,,,,,,,,,96.0,0.0,100.0,2.0,100.0,0.0,92.0,1548014084.0,,,83.0,15363.0
4000787030016,2018-03-28,0,-1,ST4000DM000,Z305GX3D,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,99.0,2787.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,195567480.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18464.0,100.0,41097320536.0,100.0,73068195670.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,89.0,880681640.0,,,79.0,18486.0
12000138625024,2018-03-28,0,-1,ST12000NM0007,ZCH0B86A,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,4.0,100.0,116.0,24.0,24.0,73.0,19469320.0,,,100.0,0.0,100.0,0.0,200.0,0.0,73.0,19469320.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1802.0,100.0,23114091240.0,100.0,23780426770.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,280230913.0,,,98.0,1823.0
4000787030016,2018-03-28,0,-1,ST4000DM000,Z302AHPY,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,80.0,40648.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,150540872.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23807.0,100.0,51085661944.0,100.0,91563007155.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,83.0,210793718.0,,,73.0,24174.0
12000138625024,2018-03-28,0,-1,ST12000NM0007,ZCH07H6C,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,59.0,41.0,,,100.0,45.0,100.0,806.0,41.0,41.0,73.0,17830816.0,,,100.0,0.0,100.0,0.0,200.0,0.0,73.0,17830816.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2367.0,100.0,17368329496.0,100.0,2180839588.0,,,,,,,,,,,,,,,99.0,0.0,100.0,2.0,100.0,0.0,83.0,182583792.0,,,97.0,2647.0
12000138625024,2018-03-28,0,-1,ST12000NM0007,ZCH094CC,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,24.0,100.0,197.0,29.0,29.0,77.0,53643112.0,,,100.0,0.0,100.0,0.0,200.0,0.0,77.0,53643112.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1084.0,100.0,6424800960.0,100.0,464808420.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,78.0,58563471.0,,,99.0,1140.0
4000787030016,2018-03-28,0,-1,HGST HMS5C4040ALE640,PL1331LAHGKMHH,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19.0,100.0,19.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,101.0,100.0,435.0,100.0,6.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,9726.0
4000787030016,2018-04-21,0,-1,ST4000DM000,Z304KEW4,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,97.0,6653.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,215973576.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22167.0,100.0,47143847152.0,100.0,89030408610.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,0.0,80.0,108765826.0,,,75.0,22259.0
12000138625024,2018-04-21,0,-1,ST12000NM0007,ZJV01WR2,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,,,72.0,28.0,,,100.0,39.0,100.0,259.0,28.0,28.0,80.0,111589712.0,,,100.0,0.0,100.0,0.0,200.0,4.0,80.0,111589712.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1626.0,100.0,9419533648.0,100.0,701867524.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,80.0,92577995.0,,,99.0,1711.0
8001563222016,2018-04-21,0,-1,ST8000NM0055,ZA1819LF,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,99.0,2742.0,100.0,34.0,100.0,1452.0,37.0,37.0,81.0,123720736.0,,,100.0,0.0,100.0,0.0,200.0,0.0,81.0,123720736.0,,,,,,,,,,,,,,,,,,,,,,,100.0,5630.0,100.0,24945365208.0,100.0,35897269118.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,92.0,1547409413.0,,,94.0,5642.0
12000138625024,2018-04-21,0,-1,ST12000NM0007,ZCH06Z3M,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,26.0,100.0,404.0,24.0,24.0,79.0,83143120.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,83143120.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,4404.0,100.0,36687039952.0,100.0,46892349824.0,,,,,,,,,,,,,,,94.0,0.0,100.0,5.0,100.0,0.0,88.0,614240973.0,,,95.0,4526.0
4000787030016,2018-04-21,0,-1,ST4000DM000,Z305DTSA,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,72.0,56471.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,228190048.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11349.0,100.0,10297479252.0,100.0,24752494675.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,84.0,270967987.0,,,87.0,11790.0
12000138625024,2018-04-21,0,-1,ST12000NM0007,ZCH09BV3,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,12.0,100.0,218.0,27.0,27.0,73.0,18143456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,73.0,18143456.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2539.0,100.0,28007933464.0,100.0,30359913794.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,86.0,370852630.0,,,98.0,2596.0
12000138625024,2018-04-21,0,-1,ST12000NM0007,ZCH0C61J,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,5.0,100.0,167.0,25.0,25.0,83.0,189029672.0,,,100.0,0.0,100.0,0.0,200.0,0.0,83.0,189029672.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2394.0,100.0,27373204040.0,100.0,29456537454.0,,,,,,,,,,,,,,,90.0,0.0,100.0,8.0,100.0,0.0,86.0,356048312.0,,,98.0,2421.0
8001563222016,2018-04-21,0,-1,ST8000DM002,ZA11RN9V,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,94.0,12979.0,100.0,1.0,95.0,10707.0,33.0,33.0,1.0,65377504.0,,,100.0,0.0,100.0,0.0,200.0,0.0,78.0,65377504.0,,,,,,,,,,,,,,,,,,,,,,,100.0,15270.0,100.0,49894800928.0,100.0,72731438158.0,,,,,,,,,,,,,,,95.0,0.0,100.0,3.0,100.0,0.0,96.0,4072169933.0,,,83.0,15313.0
4000787030016,2018-04-21,0,-1,ST4000DM000,Z304HSND,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,95.0,11661.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,144996648.0,,,,,,,,,,,,,,,,,,,,,,,100.0,21035.0,100.0,40558468968.0,100.0,84300623931.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,90.0,995386886.0,,,76.0,21202.0
12000138625024,2018-04-21,0,-1,ST12000NM0007,ZCH06TS5,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,8.0,100.0,1190.0,38.0,38.0,84.0,233175008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,233175008.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,2563.0,100.0,22713566008.0,100.0,24638783658.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,85.0,341192787.0,,,97.0,3109.0
4000787030016,2018-04-09,0,-1,ST4000DM000,Z305AQTP,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,39.0,122912.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,119.0,217395704.0,,,,,,,,,,,,,,,,,,,,,,,100.0,19857.0,100.0,28786986672.0,100.0,88161281762.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,88.0,722347703.0,,,77.0,20442.0
12000138625024,2018-04-09,0,-1,ST12000NM0007,ZCH0DW5Q,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,29.0,100.0,273.0,28.0,28.0,79.0,82418176.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,82418176.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1356.0,100.0,9026684048.0,100.0,821406660.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,79.0,84576448.0,,,99.0,1424.0
4000787030016,2018-04-09,0,-1,ST4000DM000,Z300PMHK,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,78.0,22.0,100.0,0.0,100.0,6.0,94.0,13560.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,195835368.0,,,,,,,,,,,,,,,,,,,,,,,100.0,39301.0,100.0,30866737062.0,100.0,285478573195.0,,,,,,,,,,,,,,,91.0,0.0,100.0,14.0,100.0,0.0,84.0,314095264.0,,,56.0,39368.0
