date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2015-08-01,S300883M,ST4000DM000,4000787030016,0,113.0,57886520.0,,,97.0,0.0,100.0,3.0,100.0,0.0,89.0,899802988.0,,,87.0,11814.0,100.0,0.0,,,100.0,3.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,1.0,99.0,2431.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,42279658073622.0,100.0,19464649324.0,100.0,55977879601.0,,,,,,,,,,
2015-12-18,PL1310LAG0NMWA,Hitachi HDS5C4040ALE630,4000787030016,0,100.0,0.0,135.0,96.0,121.0,575.0,100.0,46.0,100.0,0.0,100.0,0.0,113.0,42.0,96.0,30678.0,100.0,0.0,,,100.0,42.0,,,,,,,,,,,,,,,,,,,,,100.0,49.0,100.0,49.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,Z3016N57,ST4000DM000,4000787030016,0,119.0,221559392.0,,,93.0,0.0,100.0,7.0,100.0,0.0,90.0,5278572006.0,,,84.0,14121.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,78.0,22.0,100.0,0.0,100.0,1.0,35.0,130517.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,13651.0,100.0,21207072304.0,100.0,109265700984.0,,,,,,,,,,
2015-04-24,MJ0351YNG9ZDKA,Hitachi HDS5C3030ALA630,3000592982016,0,100.0,0.0,136.0,104.0,141.0,554.0,100.0,16.0,100.0,0.0,100.0,0.0,122.0,37.0,97.0,21523.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,100.0,157.0,100.0,157.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,Z300HQ39,ST4000DM000,4000787030016,0,119.0,210749008.0,,,92.0,0.0,100.0,22.0,100.0,0.0,86.0,441405959.0,,,78.0,19507.0,100.0,0.0,,,100.0,22.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,87.0,13.0,74.0,26.0,100.0,0.0,100.0,14.0,72.0,56244.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,96258807057239.0,100.0,27931505064.0,100.0,123341499763.0,,,,,,,,,,
2015-11-19,PL1311LAG3DSUH,Hitachi HDS5C4040ALE630,4000787030016,0,100.0,0.0,133.0,106.0,123.0,569.0,100.0,16.0,100.0,0.0,100.0,0.0,111.0,43.0,97.0,22914.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,100.0,21.0,100.0,21.0,253.0,18.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,PL1331LAGRN4GH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,113.0,42.0,99.0,9006.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,100.0,135.0,100.0,135.0,181.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-17,PL1331LAGTW9SH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,115.0,41.0,99.0,10112.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,100.0,52.0,100.0,52.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,JK1101B9JKSSLF,Hitachi HDS722020ALA330,2000398934016,0,100.0,0.0,100.0,0.0,114.0,635.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,41582.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,100.0,1080.0,100.0,1080.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-05,Z3025KCD,ST4000DM000,4000787030016,0,117.0,131436104.0,,,97.0,0.0,100.0,3.0,100.0,0.0,82.0,193518294.0,,,97.0,3412.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,65.0,35.0,100.0,0.0,100.0,0.0,88.0,24052.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3237.0,100.0,11963736092.0,100.0,64885195908.0,,,,,,,,,,
